file,crop_status,crop_type,dominant_cover,time
arsgacp1_2020_05_16_120000.jpg,6,7,3,1.5273663279949687
arsgacp1_2020_05_20_120001.jpg,6,7,3,2.2731528550066287
arsgacp1_2020_06_09_120000.jpg,1,1,3,6.01717506100249
arsgacp1_2020_06_10_120000.jpg,1,1,3,1.1766455360047985
arsgacp1_2020_06_19_120000.jpg,1,1,3,2.791331613989314
arsgacp1_2020_06_20_120001.jpg,2,1,1,10.055278150000959
arsgacp1_2020_06_24_120000.jpg,2,1,1,0.8959376130078454
arsgacp1_2020_07_01_120000.jpg,2,4,1,0.6959917620115448
arsgacp1_2020_07_12_120000.jpg,2,4,1,4.081485670001712
arsgacp1_2020_07_18_120000.jpg,2,4,1,0.8646382599981735
arsgacp1_2020_07_29_120000.jpg,2,4,1,0.6868107649934245
arsgacp1_2020_08_12_120000.jpg,2,4,1,4.710998912996729
arsgacp1_2020_08_23_120000.jpg,2,4,1,0.7345453739981167
arsgacp1_2020_08_30_120000.jpg,2,4,1,0.6373668610031018
arsgacp1_2020_09_17_120000.jpg,2,4,1,0.704417361994274
arsgacp1_2020_09_23_120000.jpg,2,4,1,0.641898885005503
arsgacp1_2020_10_07_120000.jpg,2,4,1,0.6605292110034497
arsgacp1_2020_10_10_120000.jpg,2,4,1,0.5678286920010578
arsgacp1_2020_10_15_120000.jpg,2,4,1,0.5294438029959565
arsgacp1_2020_10_16_120000.jpg,2,4,1,0.5302411800075788
arsgacp1_2020_10_17_120000.jpg,6,7,2,5.6391721419931855
arsltarmdcr_2017_05_27_115106.jpg,1,1,3,9.847817367990501
arsltarmdcr_2017_05_28_115106.jpg,1,1,3,1.4483937269978924
arsltarmdcr_2017_06_01_115105.jpg,1,2,3,2.374945628005662
arsltarmdcr_2017_06_04_115105.jpg,1,2,3,7.607812499001739
arsltarmdcr_2017_06_05_115105.jpg,2,2,3,1.080700963997515
arsltarmdcr_2017_06_07_115106.jpg,2,2,3,2.2399043009936577
arsltarmdcr_2017_06_09_115105.jpg,2,2,3,1.9671571980143199
arsltarmdcr_2017_06_12_115106.jpg,2,2,1,4.9471966109995265
arsltarmdcr_2017_06_19_115106.jpg,2,2,1,0.7674256620084634
arsltarmdcr_2017_07_07_115105.jpg,2,2,1,0.6654345950082643
arsltarmdcr_2017_07_08_115106.jpg,2,2,1,1.2271257889951812
arsltarmdcr_2017_07_23_115106.jpg,3,2,1,3.3546906970004784
arsltarmdcr_2017_07_28_115106.jpg,3,2,1,0.9276402929972392
arsltarmdcr_2017_07_31_115105.jpg,3,2,1,0.669784918994992
arsltarmdcr_2017_08_02_115105.jpg,3,2,1,0.6781953199970303
arsltarmdcr_2017_08_04_115105.jpg,3,2,1,0.6950669569923775
arsltarmdcr_2017_08_12_115106.jpg,3,2,1,0.7117869780049659
arsltarmdcr_2017_08_28_115105.jpg,3,2,1,0.7584954720077803
arsltarmdcr_2017_09_03_115106.jpg,4,2,1,1.9595464860030916
arsltarmdcr_2017_09_04_115106.jpg,4,2,1,0.8154408190021059
arsltarmdcr_2017_09_05_115105.jpg,4,2,1,0.7665892859949963
arsltarmdcr_2017_09_06_115106.jpg,4,2,1,0.8471079760056455
arsltarmdcr_2017_09_07_115106.jpg,4,2,1,0.8540033930039499
arsltarmdcr_2017_09_08_115105.jpg,4,2,1,10.399051048996625
arsltarmdcr_2017_09_09_115106.jpg,5,2,1,1.0054097569955047
arsltarmdcr_2017_09_10_115105.jpg,5,2,1,0.8366116679972038
arsltarmdcr_2017_09_29_115105.jpg,5,2,1,1.2131459200027166
arsltarmdcr_2017_10_11_115106.jpg,6,7,2,3.1025558460096363
arsltarmdcr_2017_10_14_115106.jpg,6,7,2,0.7466339609964052
arsltarmdcr_2017_10_21_115106.jpg,1,1,2,4.488685425996664
arsltarmdcr_2017_10_22_115107.jpg,1,1,2,3.3091207380057313
arsltarmdcr_2017_10_25_115105.jpg,1,1,2,11.391164946006029
arsltarmdcr_2017_10_26_115105.jpg,2,6,2,8.035881887000869
arsltarmdcr_2017_10_28_115105.jpg,2,6,2,0.9031940999993822
arsltarmdcr_2017_10_29_115105.jpg,2,6,2,1.0148362699983409
arsltarmdcr_2017_10_30_115107.jpg,2,6,2,1.4449854319973383
arsltarmdcr_2017_10_31_115105.jpg,2,6,2,0.9203833100036718
arsltarmdcr_2017_11_01_115106.jpg,2,6,2,0.8852677919931011
arsltarmdcr_2017_11_11_115105.jpg,2,6,2,1.5579937090078602
arsltarmdcr_2017_11_12_115105.jpg,2,6,2,0.8963909080048325
arsltarmdcr_2017_11_13_115106.jpg,2,6,2,1.5452035310008796
arsltarmdcr_2017_11_14_115105.jpg,2,6,2,2.151631284999894
arsltarmdcr_2017_11_15_115106.jpg,4,6,2,3.090752480988158
arsltarmdcr_2017_11_16_115106.jpg,4,6,2,1.350641358003486
arsltarmdcr_2017_11_17_115107.jpg,4,6,2,3.413509318997967
arsltarmdcr_2017_12_14_115106.jpg,4,6,2,1.6549923959973967
arsltarmdcr_2017_12_23_115106.jpg,6,7,2,5.361795582008199
arsltarmdcr_2018_01_07_115106.jpg,6,7,4,7.69659620099992
arsltarmdcr_2018_01_16_115105.jpg,6,7,2,3.906049411991262
arsltarmdcr_2018_01_17_115106.jpg,6,7,4,2.9393533269903855
arsltarmdcr_2018_02_12_115106.jpg,6,7,2,1.777534780005226
arsltarmdcr_2018_02_16_115105.jpg,6,7,2,1.7847850529942662
arsltarmdcr_2018_03_24_115106.jpg,6,7,2,2.163328932991135
arsltarmdcr_2018_03_28_115105.jpg,6,7,2,1.0223052600049414
arsltarmdcr_2018_04_21_115106.jpg,6,7,2,1.727902083992376
arsltarmdcr_2018_04_23_115105.jpg,6,7,2,1.1013891760085244
arsltarmdcr_2018_04_25_115105.jpg,1,1,2,8.775561771995854
arsltarmdcr_2018_04_26_115105.jpg,1,1,2,0.8781445530039491
arsltarmdcr_2018_04_27_115105.jpg,1,1,2,0.9465409099939279
arsltarmdcr_2018_04_29_115105.jpg,2,1,2,0.9281608489982318
arsltarmdcr_2018_05_01_115105.jpg,2,1,2,0.8390249640069669
arsltarmdcr_2018_05_02_115106.jpg,2,1,2,0.8705969180009561
arsltarmdcr_2018_05_03_115106.jpg,2,1,2,2.7445669029984856
arsltarmdcr_2018_05_05_115106.jpg,2,1,1,5.8392630529997405
arsltarmdcr_2018_05_06_115105.jpg,2,6,1,16.72679491600138
arsltarmdcr_2018_05_10_115106.jpg,2,6,1,2.162575142006972
arsltarmdcr_2018_05_11_115106.jpg,2,6,1,2.2809554070117883
arsltarmdcr_2018_05_12_115106.jpg,2,6,1,3.411334348988021
arsltarmdcr_2018_05_13_115106.jpg,2,6,1,3.540618210012326
arsltarmdcr_2018_05_21_115105.jpg,2,6,1,2.889825877995463
arsltarmdcr_2018_06_13_115105.jpg,6,7,3,9.302832628993201
arsltarmdcr_2018_06_20_115105.jpg,1,1,3,5.755842159996973
arsltarmdcr_2018_06_29_115106.jpg,1,1,3,6.449846009010798
arsltarmdcr_2018_07_10_115105.jpg,2,1,1,9.11562571398099
arsltarmdcr_2018_07_14_115106.jpg,2,4,1,6.032377601004555
arsltarmdcr_2018_07_17_115105.jpg,2,4,1,0.7344812700030161
arsltarmdcr_2018_07_22_115107.jpg,2,4,1,0.5744905269966694
arsltarmdcr_2018_08_01_115107.jpg,2,4,1,0.737363145002746
arsltarmdcr_2018_08_23_115106.jpg,2,4,1,0.7583046440122416
arsltarmdcr_2018_08_24_115106.jpg,2,4,1,0.8173550510109635
arsltarmdcr_2018_08_28_115105.jpg,2,4,1,0.671940413012635
arsltarmdcr_2018_09_04_115106.jpg,2,4,1,0.6866567999968538
arsltarmdcr_2018_09_09_115107.jpg,2,4,1,0.6159049330017297
arsltarmdcr_2018_09_17_115106.jpg,2,4,1,0.9762062929949025
arsltarmdcr_2018_09_23_115105.jpg,4,4,1,3.5117673109925818
arsltarmdcr_2018_09_25_115106.jpg,4,4,1,1.5356869730021572
arsltarmdcr_2018_09_26_115106.jpg,5,4,1,2.158062450995203
arsltarmdcr_2018_09_27_115106.jpg,5,4,1,0.8874506610009121
arsltarmdcr_2018_10_06_115106.jpg,5,4,1,2.6911898699909216
arsltarmdcr_2018_10_07_115106.jpg,5,4,1,0.9989074879995314
arsltarmdcr_2018_10_11_115106.jpg,5,4,1,1.107643688999815
arsltarmdcr_2018_10_17_115105.jpg,5,4,1,5.35029935798957
arsltarmdcr_2018_10_22_115105.jpg,6,7,2,5.055075923999539
arsltarmdcr_2018_10_25_115106.jpg,6,7,2,0.8259288639965234
arsltarmdcr_2018_11_11_115105.jpg,6,7,2,1.9273038190003717
arsltarmdcr_2018_11_19_115106.jpg,6,7,2,2.566134742999566
arsltarmdcr_2018_11_20_115106.jpg,6,7,2,1.0244650880049448
arsltarmdcr_2018_12_07_115106.jpg,6,7,2,1.1401249290065607
arsltarmdcr_2018_12_26_115106.jpg,6,7,2,1.2803554010024527
arsltarmdcr_2019_02_04_115106.jpg,6,7,2,1.198141692992067
arsltarmdcr_2019_02_17_112105.jpg,6,7,2,1.4789719069958664
arsltarmdcr_2019_02_19_115105.jpg,6,7,2,0.8615368959872285
arsltarmdcr_2019_03_12_115106.jpg,6,7,2,0.6065004260017304
arsltarmdcr_2019_03_30_115105.jpg,6,7,2,1.4174846300011268
arsltarmdcr_2019_04_04_115106.jpg,6,7,2,0.7847395190037787
arsltarmdcr_2019_04_05_115106.jpg,6,7,2,4.0608064489933895
arsltarmdcr_2019_04_06_115106.jpg,6,7,2,8.091929121990688
arsltarmdcr_2019_04_07_115106.jpg,6,7,2,4.3464284379879246
arsltarmdcr_2019_04_08_115106.jpg,1,1,2,8.271091763002914
arsltarmdcr_2019_04_09_115106.jpg,1,6,2,2.3498352189926663
arsltarmdcr_2019_04_10_115107.jpg,2,6,2,4.958649295993382
arsltarmdcr_2019_04_11_115105.jpg,2,6,2,6.1060571699927095
arsltarmdcr_2019_04_12_115105.jpg,2,6,2,8.013702967000427
arsltarmdcr_2019_04_20_115106.jpg,2,6,1,12.747432340984233
arsltarmdcr_2019_04_23_115105.jpg,2,6,1,2.8760441600024933
arsltarmdcr_2019_04_26_115105.jpg,2,6,1,5.855789412002196
arsltarmdcr_2019_05_04_115106.jpg,4,6,1,7.308859040000243
arsltarmdcr_2019_05_13_115106.jpg,4,6,1,5.512646453003981
arsltarmdcr_2019_05_14_115105.jpg,5,6,1,2.1360802830022294
arsltarmdcr_2019_05_15_115107.jpg,5,6,1,18.037981897010468
arsltarmdcr_2019_05_30_115105.jpg,1,1,2,3397.6272815720004
arsltarmdcr_2019_06_02_115106.jpg,1,2,2,7.247617095999885
arsltarmdcr_2019_06_03_115106.jpg,1,2,2,2.065335363004124
arsltarmdcr_2019_06_05_115107.jpg,2,2,2,0.9283957470033783
arsltarmdcr_2019_06_07_115106.jpg,2,2,1,8.432173080000211
arsltarmdcr_2019_06_08_115107.jpg,2,2,1,0.854952809997485
arsltarmdcr_2019_07_08_115106.jpg,3,2,1,1.825041814998258
arsltarmdcr_2019_07_15_115105.jpg,3,2,1,0.8470612789969891
arsltarmdcr_2019_07_18_115105.jpg,3,2,1,0.7313658010098152
arsltarmdcr_2019_07_19_115105.jpg,3,2,1,0.6232690249889856
arsltarmdcr_2019_07_28_115105.jpg,3,2,1,0.5367138020083075
arsltarmdcr_2019_08_12_115106.jpg,3,2,1,0.5112888089934131
arsltarmdcr_2019_08_13_115107.jpg,3,2,1,0.787150425996515
arsltarmdcr_2019_08_15_115105.jpg,3,2,1,0.5359691759949783
arsltarmdcr_2019_08_17_115105.jpg,3,2,1,0.5041696700063767
arsltarmdcr_2019_08_23_115106.jpg,3,2,1,0.5049096920120064
arsltarmdcr_2019_08_30_115107.jpg,3,2,1,0.472588855001959
arsltarmdcr_2019_08_31_115105.jpg,4,2,1,2.481650717003504
arsltarmdcr_2019_09_01_115105.jpg,4,2,1,0.7030340069904923
arsltarmdcr_2019_09_02_115106.jpg,4,2,1,0.5842641640047077
arsltarmdcr_2019_09_03_115107.jpg,4,2,1,0.6022259490127908
arsltarmdcr_2019_09_04_115105.jpg,4,2,1,0.6543090979976114
arsltarmdcr_2019_09_05_115105.jpg,4,2,1,0.8075690080004279
arsltarmdcr_2019_09_06_115105.jpg,4,2,1,0.7138615809963085
arsltarmdcr_2019_09_07_115106.jpg,4,2,1,2.6128676060034195
arsltarmdcr_2019_09_08_115107.jpg,5,2,1,0.7505986120086163
arsltarmdcr_2019_09_09_115106.jpg,5,2,1,0.6789226580003742
arsltarmdcr_2019_09_10_115105.jpg,5,2,1,0.7265945030085277
arsltarmdcr_2019_09_20_115106.jpg,5,2,1,1.0082361649983795
arsltarmdcr_2019_09_28_115106.jpg,5,2,1,0.9928067480068421
arsltarmdcr_2019_10_02_115105.jpg,5,2,1,0.7518956629937747
arsltarmdcr_2019_11_24_115105.jpg,6,7,2,5.456324439990567
arsltarmdcr_2019_12_15_115106.jpg,6,7,2,0.9558633950073272
arsltarmdcr_2020_01_16_115106.jpg,6,7,2,0.9780885209911503
arsltarmdcr_2020_02_02_115105.jpg,6,7,2,0.9136406949983211
arsltarmdcr_2020_03_03_115107.jpg,6,7,2,1.9424563020002097
arsltarmdcr_2020_03_14_115106.jpg,6,7,2,0.842218463003519
arsltarmdcr_2020_03_19_115105.jpg,6,7,2,1.336260919997585
arsltarmdcr_2020_03_20_115106.jpg,1,1,2,4.44773603300564
arsltarmdcr_2020_03_30_115107.jpg,1,1,2,3.2698302380013047
arsltarmdcr_2020_04_12_115106.jpg,2,1,1,6.861132267003995
arsltarmdcr_2020_04_29_115106.jpg,4,1,1,8.089503124007024
arsltarmdcr_2020_05_16_115105.jpg,4,6,1,6.467279724005493
arsltarmdcr_2020_05_18_115721.jpg,4,6,1,4.57202001499536
arsltarmdcr_2020_05_21_115105.jpg,4,6,1,1.1202392459963448
arsltarmdcr_2020_06_05_115105.jpg,5,1,1,1.1830569000012474
arsltarmdcr_2020_06_23_115106.jpg,1,1,2,6.895680216010078
arsltarmdcr_2020_06_29_125106.jpg,1,1,2,1.543436683001346
arsltarmdcr_2020_06_30_112105.jpg,1,1,2,2.5835307899978943
arsltarmdcr_2020_07_01_115106.jpg,1,1,2,0.9829098400077783
arsltarmdcr_2020_07_02_115106.jpg,1,1,2,1.1443465490010567
arsltarmdcr_2020_07_03_115106.jpg,2,1,2,3.305925278997165
arsltarmdcr_2020_07_04_115105.jpg,2,1,2,0.8946986109949648
arsltarmdcr_2020_07_05_115106.jpg,2,4,2,0.9425247479957761
arsltarmdcr_2020_07_07_115105.jpg,2,4,1,4.209191519999877
arsltarmdcr_2020_07_08_115105.jpg,2,4,1,3.342503517997102
arsltarmdcr_2020_07_09_112105.jpg,2,4,1,0.6939874429954216
arsltarmdcr_2020_07_28_115106.jpg,2,4,1,0.5306735780031886
arsltarmdcr_2020_08_15_115105.jpg,2,4,1,0.6113171659962973
arsltarmdcr_2020_08_18_115106.jpg,2,4,1,0.5307827039941913
arsltarmdcr_2020_09_05_115106.jpg,2,4,1,0.5593310319964075
arsltarmdcr_2020_09_07_115105.jpg,2,4,1,0.9680466569989221
